instance_id,algorithm,variant,cost,tour_length,feasible,runtime_seconds,num_nodes,num_edges,network_family,size,gap_from_classical,gap_from_best_known,metadata
random_geometric_large_0051_432f6723,greedy,greedy,11485.849492314617,4413,True,0.050354957580566406,200,910,random_geometric,large,17.811779332528513,,{}
random_geometric_medium_0042_e91b9c38,greedy,greedy,5109.6285405904055,1838,True,0.017611026763916016,100,411,random_geometric,medium,14.181271154186689,,{}
random_geometric_medium_0043_b4c87339,greedy,greedy,4884.135697178837,1680,True,0.013993263244628906,100,376,random_geometric,medium,17.176161036591395,,{}
random_geometric_medium_0044_23ced8b7,greedy,greedy,5595.215403388586,1935,True,0.01735401153564453,100,421,random_geometric,medium,20.302354000535548,,{}
random_geometric_medium_0045_8fcbb358,greedy,greedy,5171.485639232201,1817,True,0.01661205291748047,100,420,random_geometric,medium,10.087132995571688,,{}
random_geometric_medium_0046_056dae80,greedy,greedy,4759.933508857364,1892,True,0.015792131423950195,100,406,random_geometric,medium,13.924835977944957,,{}
random_geometric_medium_0047_cf070a08,greedy,greedy,5525.245226819359,1865,True,0.01593327522277832,100,431,random_geometric,medium,11.583025052376843,,{}
random_geometric_medium_0048_cdf71e16,greedy,greedy,5061.801318472484,1773,True,0.015233039855957031,100,409,random_geometric,medium,12.694217712075368,,{}
random_geometric_medium_0049_4a05f750,greedy,greedy,5478.051084500885,2001,True,0.016206026077270508,100,448,random_geometric,medium,10.768828729982271,,{}
random_geometric_medium_0050_950be24b,greedy,greedy,5111.4142755406965,1760,True,0.015073060989379883,100,416,random_geometric,medium,12.997613543638877,,{}
random_geometric_medium_0051_a43f9171,greedy,greedy,4887.6890239922,1889,True,0.015115022659301758,100,419,random_geometric,medium,8.486435234020222,,{}
random_geometric_small_0042_05738e6f,greedy,greedy,2129.9082318127257,789,True,0.005466938018798828,50,189,random_geometric,small,6.54702281627752,,{}
random_geometric_small_0043_29ec31ee,greedy,greedy,2185.590066114412,756,True,0.0051920413970947266,50,185,random_geometric,small,5.2131329633547345,,{}
random_geometric_small_0044_7da5477a,greedy,greedy,2186.8529761326768,751,True,0.005057811737060547,50,185,random_geometric,small,7.394965830494855,,{}
random_geometric_small_0045_a06da91b,greedy,greedy,2494.7445102961196,845,True,0.005970954895019531,50,201,random_geometric,small,14.275605078666484,,{}
random_geometric_small_0046_64bf0120,greedy,greedy,1994.3164847207233,771,True,0.0050280094146728516,50,184,random_geometric,small,7.598361648400412,,{}
random_geometric_small_0047_0a5ab8a3,greedy,greedy,2268.938656229921,739,True,0.00482177734375,50,187,random_geometric,small,7.80797181067292,,{}
random_geometric_small_0048_8da7094a,greedy,greedy,2105.65077757168,743,True,0.004703044891357422,50,187,random_geometric,small,3.8626221237679994,,{}
random_geometric_small_0049_e3d65f05,greedy,greedy,2399.5939948607047,799,True,0.00529789924621582,50,198,random_geometric,small,7.09043290857676,,{}
random_geometric_small_0050_793961a4,greedy,greedy,2348.163891646327,765,True,0.00479888916015625,50,185,random_geometric,small,13.81735531320276,,{}
random_geometric_small_0051_746b5ac5,greedy,greedy,2197.873821516835,782,True,0.004830360412597656,50,185,random_geometric,small,10.082148025480608,,{}
